measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year_start,year_end,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,417,Liver cancer,3,Rate,1990,2021,1.4404417556735496,1.7439637065310085,1.1740931319356314
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,2021,2.777745423200176,3.5075375997655054,2.1600042645065036
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,2021,3.0613636784028944,3.7312260963743284,2.4640023635760073
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,2021,2.8332932777928197,3.474902853317416,2.316557320250554
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,1990,2021,1.919493970016786,2.475548502489212,1.4395553006077542
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,1990,2021,1.8411931396812125,2.3304744041792382,1.4159144744648562
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,1990,2021,1.8238805721727114,2.279282567420468,1.4273529739841297
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,1.4823915884339642,1.9619448027095931,1.0764681382318608
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,1.6508913492193056,2.0881170274835874,1.2609878421156113
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,1.5103755703606405,1.9305576142020242,1.1719716888585388
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,27,Age-standardized,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.9348325472411941,1.2787930058302759,0.6288301270972201
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,27,Age-standardized,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,1.120370570690986,1.413229695030907,0.8380338188497967
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.9693197790854862,1.2585854903713112,0.7036269338697401
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,2021,4.899759659913056,6.063619524798098,3.94307656467448
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,2021,5.3564258129367674,6.490378388075882,4.357128919793221
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,2021,5.093086730449229,5.918476444991525,4.353675688095888
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,1990,2021,3.559639230463319,4.433962007045055,2.840843558151766
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,1990,2021,3.446282139266965,4.236975755502631,2.771114101101981
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,1990,2021,3.4887338467243256,4.130349903864154,2.9619395757425977
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,2.876786843181137,3.6415699651362097,2.248141499894496
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,3.1489005993412076,3.8890424112764883,2.49664985326233
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,2.9902858893738604,3.5308232355293794,2.5060548945965655
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,27,Age-standardized,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,1.6112801818461708,2.09176192212049,1.211552759646978
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,27,Age-standardized,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,1.9312512906207,2.4053268413194826,1.49923660742094
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,1.7676631421292475,2.1251641417835816,1.443863449636965
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,2021,3.891789538872699,4.710298513645661,3.12197399314986
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,2021,4.351067888307598,5.260704789440543,3.4990935334810978
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,2021,3.959103555570321,4.6905513264333045,3.26213283636341
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,420,Liver cancer due to alcohol use,2,Percent,1990,2021,2.7813230383392504,3.4894075817450245,2.1850593136773266
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,420,Liver cancer due to alcohol use,2,Percent,1990,2021,2.7439735417637277,3.380843331099178,2.130305851216093
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,420,Liver cancer due to alcohol use,2,Percent,1990,2021,2.6540785666271107,3.252266604824964,2.1434460000675077
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,420,Liver cancer due to alcohol use,3,Rate,1990,2021,2.2144403191150017,2.752290165098782,1.708587377407453
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,420,Liver cancer due to alcohol use,3,Rate,1990,2021,2.4926937593971035,3.086422561613661,1.9366018587933116
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,420,Liver cancer due to alcohol use,3,Rate,1990,2021,2.2476545660916645,2.7266705144947743,1.7912172053267328
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,27,Age-standardized,420,Liver cancer due to alcohol use,3,Rate,1990,2021,1.2794892764510049,1.650601829734982,0.9339997834137492
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,27,Age-standardized,420,Liver cancer due to alcohol use,3,Rate,1990,2021,1.5703629746055316,1.9804546422242209,1.2076091790260708
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,420,Liver cancer due to alcohol use,3,Rate,1990,2021,1.3555970060140576,1.6924162467532233,1.031055050303854
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,421,Liver cancer due to other causes,1,Number,1990,2021,3.850959837422324,5.026771711450877,2.884970729396147
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,421,Liver cancer due to other causes,1,Number,1990,2021,4.039247862638353,5.152941239996628,3.1794328524971447
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,421,Liver cancer due to other causes,1,Number,1990,2021,3.943111187234491,4.8207257826056535,3.2715181595651863
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,421,Liver cancer due to other causes,2,Percent,1990,2021,2.7486580311663826,3.6710609092583235,2.00041037184469
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,421,Liver cancer due to other causes,2,Percent,1990,2021,2.523474401936242,3.3262691045832478,1.9225536689807563
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,421,Liver cancer due to other causes,2,Percent,1990,2021,2.6405699921209043,3.2674904559861075,2.1460611462498047
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,421,Liver cancer due to other causes,3,Rate,1990,2021,2.1876107432478102,2.9602476413680456,1.5528503325657106
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,421,Liver cancer due to other causes,3,Rate,1990,2021,2.2891658131174957,3.0160842507401133,1.7279562409649807
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,421,Liver cancer due to other causes,3,Rate,1990,2021,2.2371813651458727,2.811920129115497,1.7973635354867992
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,27,Age-standardized,421,Liver cancer due to other causes,3,Rate,1990,2021,1.4151536416744472,1.9593852994296381,0.9730165203320142
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,27,Age-standardized,421,Liver cancer due to other causes,3,Rate,1990,2021,1.591683959536503,2.0783745204626216,1.1714361082772897
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,421,Liver cancer due to other causes,3,Rate,1990,2021,1.5040908680456917,1.926972113456518,1.2159184081709342
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,1,Male,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,0.7363136799391089,1.0615478535429896,0.5038231432734742
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,2,Female,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,0.28685970376812264,0.5012573820804671,0.11497715717020632
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,3,Both,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,0.4667833082516945,0.7039911693844891,0.28547940769947616
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,1,Male,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,0.7345708273777976,1.0565773299896581,0.4938197467532211
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,2,Female,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,0.19414916810640204,0.38649733602904707,0.03328780046002548
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,3,Both,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,0.4169085834711318,0.6391590556180955,0.24407432252901043
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,1,Male,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,0.8938746592607795,1.2486220570556372,0.6402868767096308
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,2,Female,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,0.38988734333271763,0.6214499749495845,0.20424365944339323
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,3,Both,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,0.5918512457492068,0.8492850651289852,0.3950881394814898
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,1,Male,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.22340804436789505,0.4275795270582816,0.06908378330662157
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,2,Female,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,-0.10639971748063284,0.01734171973269266,-0.22502266689955147
2,DALYs (Disability-Adjusted Life Years),42,Central Europe,3,Both,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.026239688471265715,0.16612026461084833,-0.09446957081650723
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,1,Male,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,1.0046917151461996,1.2303750401303968,0.7899976806904876
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,2,Female,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,0.668028116261906,0.8692926605359006,0.4764745910303376
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,3,Both,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,0.8229340031201909,0.9949924663151265,0.6733637031569484
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,1,Male,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,0.8303545882877293,1.0284370510708956,0.638379406914698
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,2,Female,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,0.4543714433770293,0.6182559767241698,0.2921693614540203
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,3,Both,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,0.6286007377250017,0.7890411885918203,0.4956179389156603
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,1,Male,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,1.2062015587703883,1.4545703725918782,0.9699266692718083
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,2,Female,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,0.8198341706814046,1.0394156582148728,0.6108474951377689
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,3,Both,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,0.9969034350718269,1.1853820830091883,0.8330590801636918
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,1,Male,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.5770153280007333,0.7378212129221711,0.419337348244479
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,2,Female,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.42229019508218385,0.5832749078266934,0.2643716663181651
2,DALYs (Disability-Adjusted Life Years),56,Eastern Europe,3,Both,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.5252655527490322,0.6715969343406306,0.4061466668163748
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,1005,Hepatoblastoma,1,Number,1990,2021,0.4337427356794672,1.0103951443442052,0.03174596884569997
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,1005,Hepatoblastoma,1,Number,1990,2021,0.6796843360715211,1.1114011680982936,0.3204128442469623
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,1005,Hepatoblastoma,1,Number,1990,2021,0.5058603985722654,0.9550318681749133,0.16609383538613864
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,1005,Hepatoblastoma,2,Percent,1990,2021,0.10771657335799054,0.568871754530129,-0.20583785646300007
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,1005,Hepatoblastoma,2,Percent,1990,2021,0.17487854247723428,0.4774109731155697,-0.07897832170046543
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,1005,Hepatoblastoma,2,Percent,1990,2021,0.1091089309802198,0.43149403807515496,-0.14112035266219247
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,22,All ages,1005,Hepatoblastoma,3,Rate,1990,2021,-0.057874338177601334,0.32104931293145494,-0.3220301456169606
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,22,All ages,1005,Hepatoblastoma,3,Rate,1990,2021,0.0963462099169023,0.37813196119494896,-0.1381537672122985
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,22,All ages,1005,Hepatoblastoma,3,Rate,1990,2021,-0.01383095865652021,0.28032578920461404,-0.23633980888959155
2,DALYs (Disability-Adjusted Life Years),70,Australasia,1,Male,27,Age-standardized,1005,Hepatoblastoma,3,Rate,1990,2021,0.19918414988444913,0.684307955005647,-0.1409003674414363
2,DALYs (Disability-Adjusted Life Years),70,Australasia,2,Female,27,Age-standardized,1005,Hepatoblastoma,3,Rate,1990,2021,0.4166878861762917,0.7852342380916745,0.11059498400738482
2,DALYs (Disability-Adjusted Life Years),70,Australasia,3,Both,27,Age-standardized,1005,Hepatoblastoma,3,Rate,1990,2021,0.26393190064698585,0.6461969020153993,-0.023936225228997327
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,2.311028781418804,3.0100760196744885,1.715171366634501
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,2.9031376586120574,3.7150662025511445,2.2133372909165243
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,2.5783743532796337,3.112887607147238,2.0867992220235863
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,2.167717350157398,2.781587725645962,1.6618947529348953
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,2.9863696149489636,3.7043587303271943,2.350826526612012
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,2.531652083899193,3.022758949381639,2.0765545292654544
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,0.9997196277584207,1.4219142311140611,0.6398472598779563
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,1.2632103088724915,1.7340020696130574,0.8632338182181225
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,1.1188682411106454,1.4353703860119413,0.8277911119713758
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.45323186096011114,0.7546092427036832,0.19753317051365
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.5450386628101979,0.8515485916284776,0.2848281377037272
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,0.4887308738952209,0.7179209100079251,0.28934733378182476
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,3.7955463488020715,4.081537432942592,3.5313273008267725
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,2.8832874447067263,3.0737825356419197,2.6917826425596676
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,3,Both,22,All ages,996,Liver cancer due to NASH,1,Number,1990,2021,3.357893072211061,3.563474097640791,3.1597705508782354
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,2.185773812901255,2.381650685680394,2.0040158710049867
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,1.5325086192712818,1.6620710077115908,1.4078139788259687
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,3,Both,22,All ages,996,Liver cancer due to NASH,2,Percent,1990,2021,1.8697502546590397,2.008978756288537,1.7423561760873554
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,2.625048513986856,2.8412348417107145,2.425320099836684
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,1.9682029960851823,2.1138085191643596,1.8218256970592122
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,3,Both,22,All ages,996,Liver cancer due to NASH,3,Rate,1990,2021,2.3129017737362614,2.469185953386208,2.1622876027447777
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,1,Male,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,1.41742414295819,1.5542922348921289,1.2936574944807844
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,2,Female,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,1.254600254298243,1.3558118296849109,1.147904597340006
2,DALYs (Disability-Adjusted Life Years),100,High-income North America,3,Both,27,Age-standardized,996,Liver cancer due to NASH,3,Rate,1990,2021,1.3691249237155367,1.4640191785473116,1.2805909330434375
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,417,Liver cancer,1,Number,1990,2021,1.6521344723691695,2.144139260979572,1.242676819136953
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,417,Liver cancer,1,Number,1990,2021,1.8457138218509537,2.5548170322324912,1.3489075076899462
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,417,Liver cancer,1,Number,1990,2021,1.7142978155025945,2.135643196168978,1.3703100505356098
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,417,Liver cancer,2,Percent,1990,2021,1.5371548042308614,1.936664416084076,1.2046114312388503
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,417,Liver cancer,2,Percent,1990,2021,1.9069503799224379,2.5748176229620547,1.4488862687083404
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,417,Liver cancer,2,Percent,1990,2021,1.6788337604976056,2.055757341342309,1.3567455977756762
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,417,Liver cancer,3,Rate,1990,2021,0.6017756745620165,0.8989255025117941,0.35448078226165436
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,417,Liver cancer,3,Rate,1990,2021,0.6500696160442964,1.0612387410299478,0.3619995375418702
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,417,Liver cancer,3,Rate,1990,2021,0.6072212883242251,0.8567131685727056,0.4035352905606978
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,27,Age-standardized,417,Liver cancer,3,Rate,1990,2021,0.26346396698713065,0.5021082728641502,0.06464873686652259
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,27,Age-standardized,417,Liver cancer,3,Rate,1990,2021,0.2979690681882405,0.5618732142533602,0.07953138801248762
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,27,Age-standardized,417,Liver cancer,3,Rate,1990,2021,0.2482677438481455,0.4296713689548463,0.08945690018237576
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,2021,1.6060714157598315,2.133676632735258,1.1470585525910884
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,2021,1.8727073914554588,2.520337098433295,1.3800458534577364
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,418,Liver cancer due to hepatitis B,1,Number,1990,2021,1.6629062251003435,2.1188850710735894,1.275818793403455
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,1990,2021,1.4928689079133621,1.9297094024365649,1.090053235562709
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,1990,2021,1.9337083395912804,2.4652744317261788,1.478223284057039
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,1990,2021,1.6276885594984645,2.026892855686057,1.255028796699834
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.5739555604835286,0.8926065229923441,0.296731443005815
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.6657216709666708,1.0412457639820074,0.38005491537037317
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.5767907078390678,0.8467901545055398,0.34758403894934997
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,27,Age-standardized,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.18594478087203656,0.4249761594918008,-0.02346337591173627
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,27,Age-standardized,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.21607182971839758,0.4736781457923128,0.022350483534246242
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,27,Age-standardized,418,Liver cancer due to hepatitis B,3,Rate,1990,2021,0.1547919930454724,0.3469122892661072,-0.016593638652293137
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,2021,2.0034596826442073,2.635336694275967,1.4457556175780852
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,2021,2.6171256211970966,3.372411404634666,1.9790936954343947
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,419,Liver cancer due to hepatitis C,1,Number,1990,2021,2.280203023074366,2.8293453201449497,1.7906302336413336
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,1990,2021,1.8734309269933767,2.464216098931894,1.3673169530804112
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,1990,2021,2.6940811733154235,3.3855555270863102,2.09308133306794
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,1990,2021,2.237187746121924,2.747360397942199,1.7664941405794599
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,0.8139610601605966,1.1955877224174918,0.4771316820373761
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,1.0973679922145276,1.5353157974755378,0.727409113467373
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,0.9423115984545751,1.2674760609281508,0.6524201190203808
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,27,Age-standardized,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,0.2663278934139409,0.5348967636324777,0.03489469039089077
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,27,Age-standardized,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,0.32652369646151425,0.6073844077174724,0.09967323897080478
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,27,Age-standardized,419,Liver cancer due to hepatitis C,3,Rate,1990,2021,0.29213396013286586,0.5099111439871746,0.10493629521061817
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,2021,2.489101150302726,3.2017946135032194,1.8573486103721941
2,DALYs (Disability-Adjusted Life Years),159,South Asia,2,Female,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,2021,3.1272999113834485,3.960580166117386,2.4305190261832808
2,DALYs (Disability-Adjusted Life Years),159,South Asia,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,1990,2021,2.6063855382172294,3.212667147022958,2.028587706276679
2,DALYs (Disability-Adjusted Life Years),159,South Asia,1,Male,22,All ages,420,Liver cancer due to alcohol use,2,Percent,1990,2021,2.337360650688143,2.934798598956121,1.8240438822232865
